,ano,nome_entidade,data_ano_letivo_inicio,data_ano_letivo_termino
1655,2017,EDUCANDARIO NOSSA SENHORA DAS GRACAS,,
1656,2017,ESCOLA MEU PEQUENO MUNDO,,
1657,2017,EDUCANDARIO CHARLES CHAPLIN,,
1658,2017,ESCOLA SANTA CECILIA MARIA,,
1659,2017,ESCOLA TALENTO,,
1660,2017,EDUCANDARIO MAE RAINHA,,
1661,2017,COLEGIO JOAO BATISTA,,
1662,2017,ESCOLA MUNICIPAL ALTO DO PASCOAL - ANEXO I,,
1663,2017,ESCOLA MUNICIPAL ANTONIO TIBURCIO ANEXO III,,
1664,2017,ESCOLA MUNICIPAL MARLUCE SANTIAGO DA SILVA - ANEXO I,,
1665,2017,ESCOLA EDUCANDO,,
1666,2017,ESCOLA COMUNITARIA MATERNAL CRIANCA FELIZ,,
1667,2017,INSTITUTO SAO MATHEUS,,
1668,2017,CENTRO EDUCACIONAL PRIMEIROS PASSOS,,
1669,2017,ESCOLA MUNICIPAL PROFESSOR SIMOES BARBOSA - ANEXO I - ARCO IRIS,,
1670,2017,ESCOLA MUNICIPAL DO PANTANAL - ANEXO I,,
1671,2017,ESCOLA MUNICIPAL DARCY RIBEIRO-ANX I-CDM SITIO DO CARDOSO,,
1672,2017,ESCOLA MUNICIPAL DINA DE OLIVEIRA ANEXO I CDM,,
1673,2017,ESCOLA NOSSA SENHORA DA GLORIA,,
1674,2017,ESCOLA DE ENFERMAGEM MADRE TEREZA,2017-01-02T00:00:00,2017-12-31T00:00:00
1675,2017,ESCOLA SILVA OLIVEIRA,2017-02-01T00:00:00,2017-12-29T00:00:00
1676,2017,ESCOLA MUNICIPAL ABILIO GOMES,2017-02-03T00:00:00,2017-12-22T00:00:00
1677,2017,ESCOLA DE REFERENCIA EM ENSINO MEDIO MARTINS JUNIOR,2017-02-02T00:00:00,2017-12-22T00:00:00
1678,2017,COLEGIO UNICO UNIDADE SANTO AMARO,2017-02-01T00:00:00,2017-12-29T00:00:00
1679,2017,COLEGIO RADICAL,,
1680,2017,ESCOLA REINADO DA CRIANCA,,
1681,2017,ESCOLA GENTE MIUDA,,
1682,2017,INSTITUTO EDUCACIONAL MARIA ANATALIA,,
1683,2017,EDUCANDARIO SUERDA LEAL,,
1684,2017,ESCOLINHA INFANTIL JACY,,
1685,2017,ESCOLA MUNICIPAL JORDAO BAIXO - ANEXO I,,
1686,2017,ESCOLA BABY DISNEY,,
1687,2017,EDUCANDARIO MUNDO DOURADO,,
1688,2017,ESCOLA COMUNITARIA BOM GOSTO,,
1689,2017,ESCOLA MUNICIPAL DEPUTADO FERNANDO SAMPAIO - ANX I - ANTONIO FELIX,,
1690,2017,INSTITUTO MAE RAINHA,,
1691,2017,INSTITUTO SABER E CRESCER,,
1692,2017,CENTRO DE FORMACAO DE EDUCACAO POPULAR MARIA DA CONCEICAO,,
1693,2017,ESCOLA VOVO JUCA,,
1694,2017,ESCOLA ALEGRIA DA CRIANCA,,
1695,2017,ESCOLA PLANETA INFANTIL I,,
1696,2017,ESCOLA TURMA DA MONICA,,
1697,2017,INSTITUTO DIVERTIDO E APRENDER,,
1698,2017,ESCOLA PLANETA INFANTIL II,,
1699,2017,ESCOLA TIA PATRICIA,,
1700,2017,ESC P-CRIANCAS EXCEPCIONAIS LIGA HM APAE,,
1701,2017,EDUCANDARIO POTTES,,
1702,2017,ESCOLA EXPERIMENTAL NOSSA SRA DA VISITACAO,,
1703,2017,EDUCANDARIO CAMINHO DO SABER,,
1704,2017,ESCOLA REINO INFANTIL,,
1705,2017,CENTRO RECIFENSE DE EDUCACAO LTDA,,
1706,2017,CENTRO EDUCACIONAL DO ARRUDA,,
1707,2017,ESCOLA RS FRANCA PEREIRA,,
1708,2017,ESCOLA MUNICIPAL HISTORIADOR FLAVIO GUERRA - ANEXO I,,
1709,2017,ESCOLA PROFISSIONAL SAO JOSE,,
1710,2017,ESCOLA MUNICIPAL ALTO DO REFUGIO - IVAN NEVES - ANEXO I,,
1711,2017,ESCOLA MUNICIPAL DOM JOSE LAMARTINE ANX IV CDM,,
1712,2017,ESCOLA MUNICIPAL MAURICIO DE NASSAU ANEXO I CDM,,
1713,2017,ESCOLA NOSSA INFANCIA,,
1714,2017,CENTRO DE ENSINO INTEGRADO,,
1715,2017,ESCOLA MUNICIPAL DOM JOSE LAMARTINE - ANX I - CENT VIV CRISTA,,
1716,2017,ESCOLA HERCILIO CELSO,,
1717,2017,ESCOLA MIGUEL ARCANJO,,
1718,2017,INSTITUTO PETER PAN,,
1719,2017,INSTITUTO SAO LUIZ,,
1720,2017,COLEGIO MARIA CONSUELO,,
1721,2017,COLEGIO PIO XII,,
1722,2017,COLEGIO SAO DOMINGOS SAVIO,,
1723,2017,EDUCANDARIO RECANTO DO SABER,,
1724,2017,ESCOLA JULIO DE ASSIS,,
1725,2017,ESCOLA SAO SEBASTIAO DO CORDEIRO,,
1726,2017,ESCOLAS SANTA TEREZINHA,,
1727,2017,ESCOLA LIONS JOAO PRUTCHANSKY,,
1728,2017,ESCOLINHA PRIMAVERA,,
1729,2017,ESCOLA CURA DARS,,
1730,2017,ESC DE 1 E 2 GRAUS STA MARIA DO CARMELO,,
1731,2017,ESCOLA NOSSA SENHORA APARECIDA,,
1732,2017,ESCOLA PINGO DE GENTE,,
1733,2017,ESCOLA DRAOMIRO CHAVES - ANX I - SITIO ENCANTAD,,
1734,2017,CENTRO EDUCACIONAL PEDRO LUCAS,,
1735,2017,ESCOLA MUNICIPAL DA GUABIRABA - ANX I - ARITANA,,
1736,2017,ESCOLA MUNICIPAL PROFESSOR NILO PEREIRA - ANEXO I,,
1737,2017,ESCOLA MUNICIPAL PROFESSORA ALMERINDA UMBELINO DE BARROS - ANX I CDM,,
1738,2017,ESCOLA LUIZ BRITO BEZERRA DE MELLO,,
1739,2017,CRECHE MUNICIPAL SABER VIVER,,
1740,2017,COLEGIO VER CRESCER,,
1741,2017,ESCOLA MUNICIPAL DEPUTADO PAULO LEITE,,
1742,2017,NUCLEO DE TRANSTORNO GLOBAL DO DESENVOLVIMENTO,,
1743,2017,EDUCANDARIO GLEYCE KELLY,,
1744,2017,COLEGIO E CURSO ESUDA,,
1745,2017,ESCOLA MUNICIPAL SANTO ANTONIO DO CACOTE - ANX I - EMLURB,,
1746,2017,ESCOLA MUNICIPAL GENERAL SAN MARTIN ANEXO II CDM,,
1747,2017,ESCOLA MUNICIPAL ALDA ROMEU - ANX II - TIA REGINA,,
1748,2017,DM INSTIT ENS LTDA RECAN N SR LUORDES FANTASIA,,
1749,2017,EDUCANDARIO VOVO TIANA,,
1750,2017,EDUCANDARIO ESPACO CRIATIVO A CORUJINHA,,
1751,2017,ESCOLA NOVO TEMPO,,
1752,2017,EDUCANDARIO EBENEZER,,
1753,2017,ESCOLINHA DALMATA,,
1754,2017,EDUCANDARIO MARIA AUXILIADORA,,
1755,2017,CENTRO EDUCACIONAL ESPERANCA,,
1756,2017,ESCOLA MAE DE NAZARE,,
1757,2017,EDUCANDARIO ALCIONE OLIVEIRA,,
1758,2017,ESCOLA PEQUENO UNIVERSO,,
1759,2017,INSTITUTO SAO SEBASTIAO,,
1760,2017,INSTITUTO EDUCACIONAL MARIA JOSE LTDA,,
1761,2017,CENTRO ESPECIALIZADO DE PERNAMBUCO II,,
1762,2017,INSTITUTO SANTO ANTONIO,,
1763,2017,EDUCANDARIO SAO MIGUEL,,
1764,2017,COLEGIO NOVA ERA,,
1765,2017,EDUCANDARIO PENSANDO NO FUTURO,,
1766,2017,ESCOLA PROFESSORA ADLEY LIMA,,
1767,2017,ESCOLA WILTON DE MEIRA PACHECO,,
1768,2017,ESCOLA PARAISO EDUCACIONAL,,
1769,2017,ESCOLA MENINO JESUS,,
1770,2017,COLEGIO E CURSO UNIVERSO,,
1771,2017,ESCOLA PROF RILENE DAHER,,
1772,2017,ESCOLA MUNDO FELIZ,,
1773,2017,EDUCANDARIO MARIA TEREZA,,
1774,2017,EDUCANDARIO JORGE LUIZ,,
1775,2017,ESCOLA ABC DA FERNANDA,,
1776,2017,ESCOLA NOSSO FUTURO,,
1777,2017,EDUCANDARIO SEVERINO RODRIGUES,,
1778,2017,CENTRO EDUCACIONAL RODRIGO DE PAULA,,
1779,2017,ESCOLA LAPIS DE COR,,
1780,2017,INSTITUTO EDUCACIONAL SANDRA,,
1781,2017,EDUCANDARIO LAYS STERFFANY,,
1782,2017,ESCOLA NOVO RUMO,,
1783,2017,COLEGIO AQUARELA DO BRASIL,,
1784,2017,ESCOLA CRISTO REDENTOR,,
1785,2017,ASSOCIACAO ATLETICA BRAGANTINO FUTEBOL CLUBE,,
1786,2017,ESCOLA SIMONE QUIRINO,,
1787,2017,EDUCANDARIO NEIDE MESQUITA,,
1788,2017,ESCOLINHA COELHINHO FELIZ,,
1789,2017,CENTRO EDUCACIONAL PEQUENO PRINCIPE,,
1790,2017,ESCOLINHA TIA JOINHA,,
1791,2017,ESCOLA DENTE DE LEITE,,
1792,2017,ESCOLA PROFESSOR ARIANO VILAR SUASSUNA,,
1793,2017,ESCOLA O MUNDO ENCANTADO DE ANGELINA,,
1794,2017,ESCOLA BELO FUTURO,,
1795,2017,COLEGIO REAL DA TORRE,,
1796,2017,EDUCANDARIO PLANETA INFANTIL LTDA ME,,
1797,2017,ESCOLAS REUNIDAS DO CAPIBARIBE LTDA,,
1798,2017,ESCOLA ESPACO DO SABER,,
1799,2017,COLEGIO INTERATIVO,,
1800,2017,EDUCANDARIO JOAO CRUZ,,
1801,2017,EDUCANDARIO SAO JOSE,,
1802,2017,ESCOLA CORDEIRO DE CRISTO,,
1803,2017,ESCOLA REUNIDAS EMILIA LIMA,,
1804,2017,CENTRO ESPECIALIZADO DE PERNAMBUCO III,,
1805,2017,EDUCANDARIO CRIANCA NO JARDIM,,
1806,2017,ESCOLINHA PRINCIPE DA PAZ,,
1807,2017,ESCOLA MENINO JESUS,,
1808,2017,ESCOLA EVOLUIR,,
